"gene","trait","GS","pVal","moduleMembership","degree","module","hubGeneSignificance","moduleSignificance"
"ZNF767.79970","clinical_data_year_of_tobacco_smoking_onset",0.23242317986974,1.74916386676184e-06,0.854401311594741,116.683135214836,"yellow",0.00360083382941031,0.112389501787793
"IFI44.10561","ips_ctla4_neg_pd1_neg",0.207497597544413,2.08497549570466e-05,0.885842461383613,13.0549914202477,"plum2",0.0187390644526068,0.169532959800612
"IFIH1.64135","ips_ctla4_neg_pd1_neg",0.205764772656933,2.45095979483223e-05,0.847780569792855,11.27339720646,"plum2",0.0187390644526068,0.169532959800612
"ISG15.9636","ips_ctla4_neg_pd1_neg",0.228962161969648,2.51041785460516e-06,0.852841973628152,11.8001522490668,"plum2",0.0187390644526068,0.169532959800612
"XAF1.54739","ips_ctla4_neg_pd1_neg",0.283446610412012,4.34020934562528e-09,0.872508196871447,12.4001349883911,"plum2",0.0187390644526068,0.169532959800612
"CMPK2.129607","ips_ctla4_neg_pd1_pos",0.512875718595731,3.75481868998519e-29,0.899287046007905,13.823496439635,"plum2",0.0187390644526068,0.343753317853105
"DDX60.55601","ips_ctla4_neg_pd1_pos",0.471291985847658,2.79112589898327e-24,0.875638495837891,12.6367716620773,"plum2",0.0187390644526068,0.343753317853105
"HERC6.55008","ips_ctla4_neg_pd1_pos",0.397944999006441,3.67286871034805e-17,0.830294980059159,10.7902189986262,"plum2",0.0187390644526068,0.343753317853105
"IFI44L.10964","ips_ctla4_neg_pd1_pos",0.482747738902981,1.47799410463904e-25,0.923879232596717,14.9517451720997,"plum2",0.0187390644526068,0.343753317853105
"IFI44.10561","ips_ctla4_neg_pd1_pos",0.376407734302242,2.20740674377012e-15,0.885842461383613,13.0549914202477,"plum2",0.0187390644526068,0.343753317853105
"IFI6.2537","ips_ctla4_neg_pd1_pos",0.342968985396679,7.17318994739513e-13,0.864787358227082,12.4559190280394,"plum2",0.0187390644526068,0.343753317853105
"IFIH1.64135","ips_ctla4_neg_pd1_pos",0.46813954951744,6.14594927069046e-24,0.847780569792855,11.27339720646,"plum2",0.0187390644526068,0.343753317853105
"IFIT1.3434","ips_ctla4_neg_pd1_pos",0.341049223961001,9.79716440284038e-13,0.884514661449496,13.4565667800216,"plum2",0.0187390644526068,0.343753317853105
"IFIT2.3433","ips_ctla4_neg_pd1_pos",0.364940606693995,1.73226647956328e-14,0.852842761716618,11.8305292455984,"plum2",0.0187390644526068,0.343753317853105
"IFIT3.3437","ips_ctla4_neg_pd1_pos",0.537402034997417,2.35268272571316e-32,0.928149633857826,15.2259660710724,"plum2",0.0187390644526068,0.343753317853105
"ISG15.9636","ips_ctla4_neg_pd1_pos",0.370503623079913,6.4416897226223e-15,0.852841973628152,11.8001522490668,"plum2",0.0187390644526068,0.343753317853105
"MX1.4599","ips_ctla4_neg_pd1_pos",0.452351263149624,2.83765457873222e-22,0.853311731362339,11.6719923709223,"plum2",0.0187390644526068,0.343753317853105
"OAS1.4938","ips_ctla4_neg_pd1_pos",0.374296032791518,3.24586990704996e-15,0.820308473525552,10.4255872266665,"plum2",0.0187390644526068,0.343753317853105
"OAS2.4939","ips_ctla4_neg_pd1_pos",0.472566511097566,2.02381011970356e-24,0.908959450817261,14.112199270406,"plum2",0.0187390644526068,0.343753317853105
"OAS3.4940","ips_ctla4_neg_pd1_pos",0.416953311881988,7.64571715869974e-19,0.813707942258578,9.97451314715901,"plum2",0.0187390644526068,0.343753317853105
"RSAD2.91543","ips_ctla4_neg_pd1_pos",0.42725684508451,8.43610791550338e-20,0.886340548111571,13.4381965208057,"plum2",0.0187390644526068,0.343753317853105
"XAF1.54739","ips_ctla4_neg_pd1_pos",0.532229551748984,1.17213243218357e-31,0.872508196871447,12.4001349883911,"plum2",0.0187390644526068,0.343753317853105
"ABI3.51225","ips_ctla4_neg_pd1_pos",0.473339660407305,1.66415766615676e-24,0.889350234370322,292.876462380485,"turquoise",0.00223266155411915,0.211569832770523
"ACAP1.9744","ips_ctla4_neg_pd1_pos",0.541957951726692,5.58751028398313e-33,0.830394682101615,254.41050492868,"turquoise",0.00223266155411915,0.211569832770523
"AIF1.199","ips_ctla4_neg_pd1_pos",0.391105196791449,1.39369739667238e-16,0.908341160590608,309.563066239664,"turquoise",0.00223266155411915,0.211569832770523
"ALOX5.240","ips_ctla4_neg_pd1_pos",0.298215016698837,5.98395581727371e-10,0.802582946295791,220.929768097995,"turquoise",0.00223266155411915,0.211569832770523
"AMICA1.120425","ips_ctla4_neg_pd1_pos",0.314963015219175,5.4978200177543e-11,0.837403372694391,248.107102648224,"turquoise",0.00223266155411915,0.211569832770523
"APBB1IP.54518","ips_ctla4_neg_pd1_pos",0.394224212776684,7.61609356965324e-17,0.908594767410889,309.237401210218,"turquoise",0.00223266155411915,0.211569832770523
"APOL3.80833","ips_ctla4_neg_pd1_pos",0.635509990014861,3.23124432438222e-48,0.808278366745241,221.288087209032,"turquoise",0.00223266155411915,0.211569832770523
"ARHGAP15.55843","ips_ctla4_neg_pd1_pos",0.503821456444536,4.92920844443757e-28,0.881830729488784,274.84859973455,"turquoise",0.00223266155411915,0.211569832770523
"ARHGAP30.257106","ips_ctla4_neg_pd1_pos",0.401169901122739,1.93750383615013e-17,0.827453037563772,244.710355910165,"turquoise",0.00223266155411915,0.211569832770523
"ARHGAP9.64333","ips_ctla4_neg_pd1_pos",0.510494440606389,7.44598530225853e-29,0.851867217025491,259.945078379355,"turquoise",0.00223266155411915,0.211569832770523
"ARHGDIB.397","ips_ctla4_neg_pd1_pos",0.433095205490423,2.33861696977418e-20,0.871276038185453,267.817135422126,"turquoise",0.00223266155411915,0.211569832770523
"ARHGEF6.9459","ips_ctla4_neg_pd1_pos",0.460223872744028,4.30388691775966e-23,0.880267051562593,276.61107476224,"turquoise",0.00223266155411915,0.211569832770523
"BIN2.51411","ips_ctla4_neg_pd1_pos",0.468819114609658,5.18788583903556e-24,0.902267687930931,302.256680325239,"turquoise",0.00223266155411915,0.211569832770523
"BTK.695","ips_ctla4_neg_pd1_pos",0.426145363373014,1.07398005859057e-19,0.909034317078184,307.893994651563,"turquoise",0.00223266155411915,0.211569832770523
"C16orf54.283897","ips_ctla4_neg_pd1_pos",0.494762237661138,6.00681896028307e-27,0.845930461183492,249.405231861368,"turquoise",0.00223266155411915,0.211569832770523
"C17orf60.284021","ips_ctla4_neg_pd1_pos",0.315175051970673,5.32893158081899e-11,0.805127945357958,210.794489320204,"turquoise",0.00223266155411915,0.211569832770523
"C17orf87.388325","ips_ctla4_neg_pd1_pos",0.409446087360051,3.63430825017556e-18,0.876846322419254,283.790677550227,"turquoise",0.00223266155411915,0.211569832770523
"C1QA.712","ips_ctla4_neg_pd1_pos",0.426559952227343,9.81590633302714e-20,0.865546120768935,278.073980164846,"turquoise",0.00223266155411915,0.211569832770523
"C1QB.713","ips_ctla4_neg_pd1_pos",0.406707857519895,6.35537341292472e-18,0.847400406580552,265.934034901853,"turquoise",0.00223266155411915,0.211569832770523
"C1QC.714","ips_ctla4_neg_pd1_pos",0.410824633474592,2.73765189787909e-18,0.853797280439688,271.811923947547,"turquoise",0.00223266155411915,0.211569832770523
"C1orf162.128346","ips_ctla4_neg_pd1_pos",0.3364750860985,2.04146553740933e-12,0.843848106474695,254.362120741919,"turquoise",0.00223266155411915,0.211569832770523
"C1orf38.9473","ips_ctla4_neg_pd1_pos",0.34550955103782,4.73266534434459e-13,0.871506460591263,274.653383348318,"turquoise",0.00223266155411915,0.211569832770523
"C3AR1.719","ips_ctla4_neg_pd1_pos",0.346246050680416,4.19219394809017e-13,0.858231572267139,276.468225805063,"turquoise",0.00223266155411915,0.211569832770523
"CCL4.6351","ips_ctla4_neg_pd1_pos",0.525343698432066,9.5268407074072e-31,0.810979272465158,225.170894771461,"turquoise",0.00223266155411915,0.211569832770523
"CCR1.1230","ips_ctla4_neg_pd1_pos",0.308325399546401,1.44202850773629e-10,0.848064452564142,264.346882744934,"turquoise",0.00223266155411915,0.211569832770523
"CCR2.729230","ips_ctla4_neg_pd1_pos",0.381889219438046,8.00747691395612e-16,0.87095565624846,272.445620770258,"turquoise",0.00223266155411915,0.211569832770523
"CCR4.1233","ips_ctla4_neg_pd1_pos",0.427873729772498,7.3752949349072e-20,0.812357122989904,226.306294535138,"turquoise",0.00223266155411915,0.211569832770523
"CCR5.1234","ips_ctla4_neg_pd1_pos",0.532520794772393,1.07158561342509e-31,0.897734946292316,299.953750221412,"turquoise",0.00223266155411915,0.211569832770523
"CD14.929","ips_ctla4_neg_pd1_pos",0.275361201175023,1.22418817069318e-08,0.817183206095411,244.160733396981,"turquoise",0.00223266155411915,0.211569832770523
"CD180.4064","ips_ctla4_neg_pd1_pos",0.371479350631659,5.40489824535999e-15,0.827971800746596,243.878941986256,"turquoise",0.00223266155411915,0.211569832770523
"CD247.919","ips_ctla4_neg_pd1_pos",0.638156476733001,1.00064825218885e-48,0.837322576824586,249.157943428501,"turquoise",0.00223266155411915,0.211569832770523
"CD28.940","ips_ctla4_neg_pd1_pos",0.455194249537772,1.44414950230584e-22,0.839363807042832,245.225386535079,"turquoise",0.00223266155411915,0.211569832770523
"CD2.914","ips_ctla4_neg_pd1_pos",0.628214157399631,7.71661595787935e-47,0.895956341187886,295.529423731104,"turquoise",0.00223266155411915,0.211569832770523
"CD300LF.146722","ips_ctla4_neg_pd1_pos",0.355759052161274,8.50478235511793e-14,0.859533066110218,267.99103419185,"turquoise",0.00223266155411915,0.211569832770523
"CD37.951","ips_ctla4_neg_pd1_pos",0.441334106408452,3.66515002378685e-21,0.901004715295196,307.573973162806,"turquoise",0.00223266155411915,0.211569832770523
"CD3D.915","ips_ctla4_neg_pd1_pos",0.63435773897529,5.36379905846783e-48,0.873281904349343,277.204212867851,"turquoise",0.00223266155411915,0.211569832770523
"CD3E.916","ips_ctla4_neg_pd1_pos",0.620126306128618,2.35956549622048e-45,0.897799669967419,300.538555200481,"turquoise",0.00223266155411915,0.211569832770523
"CD48.962","ips_ctla4_neg_pd1_pos",0.516215792972559,1.4242036004991e-29,0.893135185987261,291.527844242231,"turquoise",0.00223266155411915,0.211569832770523
"CD4.920","ips_ctla4_neg_pd1_pos",0.39080786492353,1.47584629887696e-16,0.906225102829831,315.783657944387,"turquoise",0.00223266155411915,0.211569832770523
"CD52.1043","ips_ctla4_neg_pd1_pos",0.417949912756871,6.19809172666217e-19,0.851339078284133,257.328633398402,"turquoise",0.00223266155411915,0.211569832770523
"CD53.963","ips_ctla4_neg_pd1_pos",0.43809535173506,7.64033420605689e-21,0.94750401511888,348.087320821957,"turquoise",0.00223266155411915,0.211569832770523
"CD5.921","ips_ctla4_neg_pd1_pos",0.534029079059168,6.72524417636376e-32,0.85360719874397,264.088946522272,"turquoise",0.00223266155411915,0.211569832770523
"CD6.923","ips_ctla4_neg_pd1_pos",0.522294600971729,2.37292396175727e-30,0.808091180354304,226.001346656662,"turquoise",0.00223266155411915,0.211569832770523
"CD72.971","ips_ctla4_neg_pd1_pos",0.46216693229475,2.68168154087893e-23,0.824437960268555,233.77087131183,"turquoise",0.00223266155411915,0.211569832770523
"CD74.972","ips_ctla4_neg_pd1_pos",0.456129057177702,1.15492524143284e-22,0.877204439105709,282.904688270394,"turquoise",0.00223266155411915,0.211569832770523
"CD84.8832","ips_ctla4_neg_pd1_pos",0.374918379272806,2.89806805016447e-15,0.853302395883692,272.776932695533,"turquoise",0.00223266155411915,0.211569832770523
"CD86.942","ips_ctla4_neg_pd1_pos",0.323854045627726,1.45458613016366e-11,0.868854698226965,271.920143736146,"turquoise",0.00223266155411915,0.211569832770523
"CD96.10225","ips_ctla4_neg_pd1_pos",0.577668383034736,3.20891840607993e-38,0.828814456399025,241.179163610546,"turquoise",0.00223266155411915,0.211569832770523
"CIITA.4261","ips_ctla4_neg_pd1_pos",0.473771666028747,1.49148679670662e-24,0.843857439847541,248.724902750324,"turquoise",0.00223266155411915,0.211569832770523
"CMKLR1.1240","ips_ctla4_neg_pd1_pos",0.385509511004575,4.0556519090605e-16,0.861995781602922,278.343517206057,"turquoise",0.00223266155411915,0.211569832770523
"CORO1A.11151","ips_ctla4_neg_pd1_pos",0.528460565733401,3.71221944340991e-31,0.895091106347063,298.148277655949,"turquoise",0.00223266155411915,0.211569832770523
"CSF1R.1436","ips_ctla4_neg_pd1_pos",0.310988204424843,9.82254784870634e-11,0.857956586974535,277.067782086572,"turquoise",0.00223266155411915,0.211569832770523
"CSF2RA.1438","ips_ctla4_neg_pd1_pos",0.360757074519,3.59955285682033e-14,0.85581426592471,255.102510443762,"turquoise",0.00223266155411915,0.211569832770523
"CSF2RB.1439","ips_ctla4_neg_pd1_pos",0.412961672709733,1.7599719717779e-18,0.858644424966585,260.156004431189,"turquoise",0.00223266155411915,0.211569832770523
"CST7.8530","ips_ctla4_neg_pd1_pos",0.548865213671245,6.05717500242724e-34,0.87580892581905,270.762825508327,"turquoise",0.00223266155411915,0.211569832770523
"CTSS.1520","ips_ctla4_neg_pd1_pos",0.441043752159365,3.91590091479312e-21,0.882134774530683,285.645487302082,"turquoise",0.00223266155411915,0.211569832770523
"CXCR3.2833","ips_ctla4_neg_pd1_pos",0.595246975385587,4.80124968150368e-41,0.840199496760835,254.808239442894,"turquoise",0.00223266155411915,0.211569832770523
"CXCR4.7852","ips_ctla4_neg_pd1_pos",0.364552713939773,1.8546465072707e-14,0.800563976200914,211.662809479523,"turquoise",0.00223266155411915,0.211569832770523
"CXCR6.10663","ips_ctla4_neg_pd1_pos",0.614977556849308,1.97734858644787e-44,0.839770064260199,248.495988720025,"turquoise",0.00223266155411915,0.211569832770523
"CXorf21.80231","ips_ctla4_neg_pd1_pos",0.379257627944075,1.30603936605031e-15,0.877586132282222,277.11639102813,"turquoise",0.00223266155411915,0.211569832770523
"CYBB.1536","ips_ctla4_neg_pd1_pos",0.375479997640583,2.61576199371675e-15,0.907093498189008,316.325869674592,"turquoise",0.00223266155411915,0.211569832770523
"CYTH4.27128","ips_ctla4_neg_pd1_pos",0.413277510463628,1.64828262674388e-18,0.901966831760814,304.895431872619,"turquoise",0.00223266155411915,0.211569832770523
"CYTIP.9595","ips_ctla4_neg_pd1_pos",0.479655946474063,3.30241315155971e-25,0.885817182978945,286.479102261907,"turquoise",0.00223266155411915,0.211569832770523
"DOCK10.55619","ips_ctla4_neg_pd1_pos",0.473280235087426,1.68940376026898e-24,0.836957330553938,243.787776785739,"turquoise",0.00223266155411915,0.211569832770523
"DOCK2.1794","ips_ctla4_neg_pd1_pos",0.45898158159434,5.81473544872565e-23,0.943177035500398,348.008270160219,"turquoise",0.00223266155411915,0.211569832770523
"DOCK8.81704","ips_ctla4_neg_pd1_pos",0.454269817542889,1.80011192889358e-22,0.921059799923537,321.638816852284,"turquoise",0.00223266155411915,0.211569832770523
"DOK2.9046","ips_ctla4_neg_pd1_pos",0.397945548754279,3.6724704680376e-17,0.872117090734585,279.364094982169,"turquoise",0.00223266155411915,0.211569832770523
"DOK3.79930","ips_ctla4_neg_pd1_pos",0.377328708569888,1.86410403012691e-15,0.860948786350855,271.684379328128,"turquoise",0.00223266155411915,0.211569832770523
"EVI2A.2123","ips_ctla4_neg_pd1_pos",0.410036600736206,3.21947177925254e-18,0.89405708760318,294.013829168487,"turquoise",0.00223266155411915,0.211569832770523
"EVI2B.2124","ips_ctla4_neg_pd1_pos",0.43197862126818,2.99472878895752e-20,0.933478576482725,333.719864801884,"turquoise",0.00223266155411915,0.211569832770523
"FAM78A.286336","ips_ctla4_neg_pd1_pos",0.428258273331957,6.78168385894241e-20,0.842216816935304,257.975617330728,"turquoise",0.00223266155411915,0.211569832770523
"FCER1G.2207","ips_ctla4_neg_pd1_pos",0.391650775345248,1.25448012841351e-16,0.897565761343187,304.305361416144,"turquoise",0.00223266155411915,0.211569832770523
"FCGR1A.2209","ips_ctla4_neg_pd1_pos",0.386697319354374,3.23838754039181e-16,0.821988835828149,242.666470994338,"turquoise",0.00223266155411915,0.211569832770523
"FCGR1B.2210","ips_ctla4_neg_pd1_pos",0.382195173792389,7.56257623764142e-16,0.810841715708217,226.987808257356,"turquoise",0.00223266155411915,0.211569832770523
"FCGR2B.2213","ips_ctla4_neg_pd1_pos",0.266081202315337,3.86335110911825e-08,0.809605311722002,227.854925161098,"turquoise",0.00223266155411915,0.211569832770523
"FCGR2C.9103","ips_ctla4_neg_pd1_pos",0.254644207738306,1.50121649104321e-07,0.805483984776373,228.712623985646,"turquoise",0.00223266155411915,0.211569832770523
"FCGR3A.2214","ips_ctla4_neg_pd1_pos",0.360766768513597,3.5935021107573e-14,0.835356279364269,255.409480127257,"turquoise",0.00223266155411915,0.211569832770523
"FERMT3.83706","ips_ctla4_neg_pd1_pos",0.41880362894523,5.17518317012491e-19,0.887979268971357,295.477342740833,"turquoise",0.00223266155411915,0.211569832770523
"FGD2.221472","ips_ctla4_neg_pd1_pos",0.473564714142847,1.5718772701689e-24,0.858708637694517,266.131033223304,"turquoise",0.00223266155411915,0.211569832770523
"FGL2.10875","ips_ctla4_neg_pd1_pos",0.477626905835719,5.57250823136128e-25,0.883613890584934,287.149764633698,"turquoise",0.00223266155411915,0.211569832770523
"FLI1.2313","ips_ctla4_neg_pd1_pos",0.396751789014976,4.64527397424371e-17,0.870880004006348,272.31788422904,"turquoise",0.00223266155411915,0.211569832770523
"FMNL1.752","ips_ctla4_neg_pd1_pos",0.404061812386755,1.085359143293e-17,0.850430489488118,259.780856302345,"turquoise",0.00223266155411915,0.211569832770523
"FPR3.2359","ips_ctla4_neg_pd1_pos",0.375614240390434,2.55238508860005e-15,0.856253379163292,274.978181151347,"turquoise",0.00223266155411915,0.211569832770523
"GGTA1.2681","ips_ctla4_neg_pd1_pos",0.352615133208132,1.44945925502398e-13,0.804032354850268,220.161730882372,"turquoise",0.00223266155411915,0.211569832770523
"GIMAP1.170575","ips_ctla4_neg_pd1_pos",0.448161739056779,7.59037651480945e-22,0.855222607321235,267.102126644043,"turquoise",0.00223266155411915,0.211569832770523
"GIMAP2.26157","ips_ctla4_neg_pd1_pos",0.521292240336018,3.19669661041744e-30,0.843860039053001,238.780903548888,"turquoise",0.00223266155411915,0.211569832770523
"GIMAP4.55303","ips_ctla4_neg_pd1_pos",0.496464971475191,3.77585443910124e-27,0.940171682439522,335.964459083016,"turquoise",0.00223266155411915,0.211569832770523
"GIMAP5.55340","ips_ctla4_neg_pd1_pos",0.537045112854211,2.63072527334985e-32,0.914836932448089,312.242698797643,"turquoise",0.00223266155411915,0.211569832770523
"GIMAP6.474344","ips_ctla4_neg_pd1_pos",0.491692242310158,1.37826873595814e-26,0.896487365784855,296.642213412712,"turquoise",0.00223266155411915,0.211569832770523
"GIMAP7.168537","ips_ctla4_neg_pd1_pos",0.519487894444744,5.45235430593722e-30,0.902407171500331,298.08746748711,"turquoise",0.00223266155411915,0.211569832770523
"GMFG.9535","ips_ctla4_neg_pd1_pos",0.433682404802032,2.05267210011703e-20,0.927578118035957,322.600544990541,"turquoise",0.00223266155411915,0.211569832770523
"GNGT2.2793","ips_ctla4_neg_pd1_pos",0.450935933763667,3.96255204827692e-22,0.822765876626948,228.961324231947,"turquoise",0.00223266155411915,0.211569832770523
"GPR174.84636","ips_ctla4_neg_pd1_pos",0.55411127389622,1.08209851493888e-34,0.800941674110206,224.329478988756,"turquoise",0.00223266155411915,0.211569832770523
"GPR183.1880","ips_ctla4_neg_pd1_pos",0.395952781594386,5.43359394651023e-17,0.837625321722493,242.527868340033,"turquoise",0.00223266155411915,0.211569832770523
"GPR65.8477","ips_ctla4_neg_pd1_pos",0.431889719395116,3.05415734168414e-20,0.892797157858723,292.074787502586,"turquoise",0.00223266155411915,0.211569832770523
"GPSM3.63940","ips_ctla4_neg_pd1_pos",0.421647848692972,2.82708158183832e-19,0.908840463814777,306.757366864652,"turquoise",0.00223266155411915,0.211569832770523
"GVIN1.387751","ips_ctla4_neg_pd1_pos",0.510962923204848,6.51044801768495e-29,0.815403028970026,237.595477962851,"turquoise",0.00223266155411915,0.211569832770523
"GYPC.2995","ips_ctla4_neg_pd1_pos",0.422334937695552,2.44078445157581e-19,0.80175995279552,214.971353479189,"turquoise",0.00223266155411915,0.211569832770523
"GZMK.3003","ips_ctla4_neg_pd1_pos",0.554493498250291,9.5334215235299e-35,0.837827404618908,243.000686735401,"turquoise",0.00223266155411915,0.211569832770523
"HAVCR2.84868","ips_ctla4_neg_pd1_pos",0.431144272427206,3.6003909159818e-20,0.907210269216263,312.251404402438,"turquoise",0.00223266155411915,0.211569832770523
"HCST.10870","ips_ctla4_neg_pd1_pos",0.471715946016564,2.5084438544063e-24,0.912772893859177,311.564496034888,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DMA.3108","ips_ctla4_neg_pd1_pos",0.454980972228744,1.5195473375499e-22,0.893788003448707,291.822254228704,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DMB.3109","ips_ctla4_neg_pd1_pos",0.4885004796915,3.23955240866189e-26,0.915714083084771,314.22714749052,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DOA.3111","ips_ctla4_neg_pd1_pos",0.417497390958185,6.81849210033381e-19,0.856574028055669,259.525267204391,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DPA1.3113","ips_ctla4_neg_pd1_pos",0.490817702823987,1.74348001394229e-26,0.890098465010378,293.527144092221,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DPB1.3115","ips_ctla4_neg_pd1_pos",0.466682937053804,8.82653788842267e-24,0.882918448668903,289.47750200528,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DRA.3122","ips_ctla4_neg_pd1_pos",0.469152165627069,4.77375411964595e-24,0.895824843522217,298.21774343597,"turquoise",0.00223266155411915,0.211569832770523
"HLA.DRB1.3123","ips_ctla4_neg_pd1_pos",0.431592139318517,3.26165880833032e-20,0.852019388539727,254.039166296722,"turquoise",0.00223266155411915,0.211569832770523
"ICAM3.3385","ips_ctla4_neg_pd1_pos",0.468176365625302,6.08984040151137e-24,0.804884072239758,221.271761067643,"turquoise",0.00223266155411915,0.211569832770523
"ICOS.29851","ips_ctla4_neg_pd1_pos",0.583411498661162,4.00188023631692e-39,0.81609881177733,225.008478330655,"turquoise",0.00223266155411915,0.211569832770523
"IFI30.10437","ips_ctla4_neg_pd1_pos",0.398558660641375,3.25374527031195e-17,0.868871763356511,275.280970240991,"turquoise",0.00223266155411915,0.211569832770523
"IGSF6.10261","ips_ctla4_neg_pd1_pos",0.365185127651064,1.65922566124682e-14,0.859438698017178,271.758346471852,"turquoise",0.00223266155411915,0.211569832770523
"IKZF1.10320","ips_ctla4_neg_pd1_pos",0.501959138563555,8.29193841639464e-28,0.884923998829204,284.351257698929,"turquoise",0.00223266155411915,0.211569832770523
"IL10RA.3587","ips_ctla4_neg_pd1_pos",0.462791597961115,2.30185056965863e-23,0.937519357329631,339.698445268423,"turquoise",0.00223266155411915,0.211569832770523
"IL12RB1.3594","ips_ctla4_neg_pd1_pos",0.584823981889914,2.38312016742136e-39,0.895794413049767,294.577935250649,"turquoise",0.00223266155411915,0.211569832770523
"IL16.3603","ips_ctla4_neg_pd1_pos",0.489692741262854,2.35667628062312e-26,0.884579734924902,290.573141059372,"turquoise",0.00223266155411915,0.211569832770523
"IL18BP.10068","ips_ctla4_neg_pd1_pos",0.538852587538877,1.49214342658797e-32,0.834933130079187,244.577252379087,"turquoise",0.00223266155411915,0.211569832770523
"IL21R.50615","ips_ctla4_neg_pd1_pos",0.535924222434091,3.7329237634361e-32,0.857027879563688,265.426206251814,"turquoise",0.00223266155411915,0.211569832770523
"IL2RB.3560","ips_ctla4_neg_pd1_pos",0.569777911182238,5.24488337960789e-37,0.829393201601209,239.659412949303,"turquoise",0.00223266155411915,0.211569832770523
"IL2RG.3561","ips_ctla4_neg_pd1_pos",0.498879225397711,1.94619254288109e-27,0.884560010401131,282.051026728628,"turquoise",0.00223266155411915,0.211569832770523
"INPP5D.3635","ips_ctla4_neg_pd1_pos",0.464251297778448,1.60896364702247e-23,0.833861240236938,241.341322286907,"turquoise",0.00223266155411915,0.211569832770523
"IRF8.3394","ips_ctla4_neg_pd1_pos",0.484083834832435,1.04155956325964e-25,0.913299370378844,311.218756016489,"turquoise",0.00223266155411915,0.211569832770523
"ITGAL.3683","ips_ctla4_neg_pd1_pos",0.524855785159083,1.1031637863011e-30,0.895364678161415,306.117983677631,"turquoise",0.00223266155411915,0.211569832770523
"ITGB2.3689","ips_ctla4_neg_pd1_pos",0.350309070798778,2.13507163310912e-13,0.85922843480971,276.750040499655,"turquoise",0.00223266155411915,0.211569832770523
"ITGB7.3695","ips_ctla4_neg_pd1_pos",0.524016586684201,1.41888078856541e-30,0.830384755144513,234.310182115447,"turquoise",0.00223266155411915,0.211569832770523
"ITK.3702","ips_ctla4_neg_pd1_pos",0.595329069258468,4.65319866023611e-41,0.883520348058539,286.851236624633,"turquoise",0.00223266155411915,0.211569832770523
"KIAA0748.9840","ips_ctla4_neg_pd1_pos",0.495393323371663,5.05878639525714e-27,0.856433391701122,261.030410999404,"turquoise",0.00223266155411915,0.211569832770523
"KLRB1.3820","ips_ctla4_neg_pd1_pos",0.481128561473571,2.25408621907772e-25,0.811642057340205,223.061137178808,"turquoise",0.00223266155411915,0.211569832770523
"LAIR1.3903","ips_ctla4_neg_pd1_pos",0.36563153948062,1.53358398397409e-14,0.895552584935635,308.439695286499,"turquoise",0.00223266155411915,0.211569832770523
"LAPTM5.7805","ips_ctla4_neg_pd1_pos",0.377798576246646,1.70972566664498e-15,0.91003334952387,318.530828012414,"turquoise",0.00223266155411915,0.211569832770523
"LAT2.7462","ips_ctla4_neg_pd1_pos",0.40451851728568,9.89928148119746e-18,0.889600925516239,287.843091924327,"turquoise",0.00223266155411915,0.211569832770523
"LCK.3932","ips_ctla4_neg_pd1_pos",0.574208213519038,1.10280526257563e-37,0.83128839303605,239.210622521861,"turquoise",0.00223266155411915,0.211569832770523
"LCP2.3937","ips_ctla4_neg_pd1_pos",0.446116793406731,1.22094975389014e-21,0.924261646835217,320.405958845918,"turquoise",0.00223266155411915,0.211569832770523
"LILRB1.10859","ips_ctla4_neg_pd1_pos",0.40955751043874,3.55220260304849e-18,0.902910547126196,307.40683493404,"turquoise",0.00223266155411915,0.211569832770523
"LILRB2.10288","ips_ctla4_neg_pd1_pos",0.356391366882281,7.63454990076942e-14,0.859669100762607,268.607687663502,"turquoise",0.00223266155411915,0.211569832770523
"LILRB4.11006","ips_ctla4_neg_pd1_pos",0.378648450116711,1.46172157254591e-15,0.854784932655374,271.526302105505,"turquoise",0.00223266155411915,0.211569832770523
"LPXN.9404","ips_ctla4_neg_pd1_pos",0.432106410333474,2.91129555747426e-20,0.865621711208083,263.134428873841,"turquoise",0.00223266155411915,0.211569832770523
"LRRC25.126364","ips_ctla4_neg_pd1_pos",0.289533539883225,1.94462664579587e-09,0.838536924934292,260.108207481355,"turquoise",0.00223266155411915,0.211569832770523
"LST1.7940","ips_ctla4_neg_pd1_pos",0.37054975775692,6.38854728603768e-15,0.867467573345314,268.630080961684,"turquoise",0.00223266155411915,0.211569832770523
"LY86.9450","ips_ctla4_neg_pd1_pos",0.366108519014908,1.40964294447062e-14,0.846443391091594,254.918518528673,"turquoise",0.00223266155411915,0.211569832770523
"LYZ.4069","ips_ctla4_neg_pd1_pos",0.41422496627755,1.35342318109971e-18,0.80211065173779,220.84607536334,"turquoise",0.00223266155411915,0.211569832770523
"MNDA.4332","ips_ctla4_neg_pd1_pos",0.347163729479254,3.60269551509121e-13,0.86689871304839,277.205502275604,"turquoise",0.00223266155411915,0.211569832770523
"MPEG1.219972","ips_ctla4_neg_pd1_pos",0.388997104132885,2.08916921630478e-16,0.890549544042153,299.859103519446,"turquoise",0.00223266155411915,0.211569832770523
