"","x"
"318","C18orf21"
"319","C18orf25"
"320","C18orf45"
"321","C18orf55"
"322","C19orf28"
"323","C19orf30"
"324","C1QL1"
"325","C1QTNF1"
"326","C1QTNF2"
"327","C1QTNF3"
"328","C1QTNF4"
"329","C1QTNF6"
"330","C1QTNF9"
"331","C1RL"
"332","C1R"
"333","C1S"
"334","C1orf100"
"335","C1orf105"
"336","C1orf110"
"337","C1orf187"
"338","C1orf198"
"339","C1orf203"
"340","C1orf210"
"341","C1orf216"
"342","C1orf226"
"343","C1orf51"
"344","C1orf70"
"345","C1orf85"
"346","C1orf97"
"347","C20orf103"
"348","C20orf141"
"349","C20orf173"
"350","C20orf199"
"351","C20orf202"
"352","C20orf24"
"353","C21orf33"
"354","C21orf49"
"355","C21orf57"
"356","C21orf7"
"357","C21orf82"
"358","C21orf96"
"359","C22orf32"
"360","C22orf41"
"361","C2orf15"
"362","C2orf27A"
"363","C2orf27B"
"364","C2orf29"
"365","C2orf63"
"366","C2orf68"
"367","C2orf79"
"368","C2orf7"
"369","C2orf86"
"370","C3P1"
"371","C3orf18"
"372","C3orf22"
"373","C3orf23"
"374","C3orf51"
"375","C3orf57"
"376","C3orf64"
"377","C3orf71"
"378","C3orf77"
"379","C4orf14"
"380","C4orf23"
"381","C4orf26"
"382","C4orf29"
"383","C4orf38"
"384","C4orf49"
"385","C5orf13"
"386","C5orf30"
"387","C5orf35"
"388","C5orf43"
"389","C5orf44"
"390","C5orf46"
"391","C5orf62"
"392","C6orf105"
"393","C6orf108"
"394","C6orf10"
"395","C6orf115"
"396","C6orf122"
"397","C6orf136"
"398","C6orf162"
"399","C6orf174"
"400","C6orf203"
"401","C6orf204"
"402","C6orf226"
"403","C6orf52"
"404","C6orf57"
"405","C6orf70"
"406","C6orf72"
"407","C6orf81"
"408","C6orf94"
"409","C7orf10"
"410","C7orf42"
"411","C7orf46"
"412","C7orf55"
"413","C7orf59"
"414","C7orf60"
"415","C8orf31"
"416","C8orf38"
"417","C8orf40"
"418","C8orf45"
"419","C8orf46"
"420","C8orf47"
"421","C8orf48"
"422","C8orf71"
"423","C8orf75"
"424","C9orf109"
"425","C9orf110"
"426","C9orf123"
"427","C9orf43"
"428","C9orf44"
"429","C9orf47"
"430","C9orf68"
"431","C9orf84"
"432","C9orf85"
"433","CA10"
"434","CA13"
"435","CA5BP"
"436","CA5B"
"437","CABC1"
"438","CACNA1C"
"439","CACNA1G"
"440","CACNA1H"
"441","CACNB2"
"442","CACNG1"
"443","CACNG2"
"444","CALCR"
"445","CALD1"
"446","CALHM3"
"447","CALR"
"448","CALU"
"449","CAMK1G"
"450","CAMKK2"
"451","CAND2"
"452","CANX"
"453","CAP1"
"454","CAP2"
"455","CAPN14"
"456","CARS2"
"457","CATSPER3"
"458","CATSPERB"
"459","CATSPERG"
"460","CAV1"
"461","CAV2"
"462","CBARA1"
"463","CBLB"
"464","CBLL1"
"465","CBR4"
"466","CBWD3"
"467","CCBE1"
"468","CCDC102A"
"469","CCDC111"
"470","CCDC122"
"471","CCDC148"
"472","CCDC155"
"473","CCDC22"
"474","CCDC36"
"475","CCDC3"
"476","CCDC46"
"477","CCDC56"
"478","CCDC63"
"479","CCDC64"
"480","CCDC67"
"481","CCDC72"
"482","CCDC79"
"483","CCDC80"
"484","CCDC88A"
"485","CCDC8"
"486","CCDC92"
"487","CCIN"
"488","CCKAR"
"489","CCL11"
"490","CCL27"
"491","CCND2"
"492","CCNG2"
"493","CCNO"
"494","CCNT2"
"495","CCR10"
"496","CCRL1"
"497","CD207"
"498","CD248"
"499","CD276"
"500","CD99"
"501","CDA"
"502","CDC16"
"503","CDC23"
"504","CDC42EP1"
"505","CDC42EP3"
"506","CDH11"
"507","CDH13"
"508","CDH15"
"509","CDH20"
"510","CDH23"
"511","CDH26"
"512","CDH2"
"513","CDH4"
"514","CDK14"
"515","CDK15"
"516","CDK5"
"517","CDKL5"
"518","CDKN1A"
"519","CDKN1C"
"520","CDR1"
"521","CDR2"
"522","CDRT15"
"523","CDX1"
"524","CDX4"
"525","CDYL2"
"526","CEACAM5"
"527","CEACAM7"
"528","CELA1"
"529","CELP"
"530","CEL"
"531","CENPC1"
"532","CEP170"
"533","CEP76"
"534","CERCAM"
"535","CERK"
"536","CES7"
"537","CETN3"
"538","CFH"
"539","CFLP1"
"540","CGB1"
"541","CHCHD10"
"542","CHCHD1"
"543","CHCHD5"
"544","CHIC1"
"545","CHKA"
"546","CHMP1B"
"547","CHMP6"
"548","CHN1"
"549","CHP2"
"550","CHPF"
"551","CHRD"
"552","CHRFAM7A"
"553","CHRNA1"
"554","CHRNA7"
"555","CHRNB4"
"556","CHRNE"
"557","CHST12"
"558","CHST15"
"559","CHST3"
"560","CHST8"
"561","CHSY1"
"562","CHSY3"
"563","CIB3"
"564","CILP2"
"565","CILP"
"566","CKAP4"
"567","CLDN14"
"568","CLDN22"
"569","CLDN4"
"570","CLDN7"
"571","CLEC11A"
"572","CLEC4G"
"573","CLGN"
"574","CLIC4"
"575","CLINT1"
"576","CLIP2"
"577","CLIP3"
