"","x"
"321","LRRC43"
"322","LRRC46"
"323","LRRC48"
"324","LRRC50"
"325","LRRC67"
"326","LRRC6"
"327","LRRIQ1"
"328","LRTOMT"
"329","MAK"
"330","MAP6"
"331","MAPK15"
"332","MARCH10"
"333","MB"
"334","MCCD1"
"335","MDH1B"
"336","MEIG1"
"337","MNS1"
"338","MORN1"
"339","MORN2"
"340","MORN3"
"341","MORN5"
"342","MS4A8B"
"343","MSMB"
"344","MUC13"
"345","MUC15"
"346","MUC16"
"347","MUC5B"
"348","MUC7"
"349","MUCL1"
"350","MYLK3"
"351","NBEA"
"352","NCRNA00093"
"353","NCRNA00175"
"354","NCRNA00182"
"355","NCRNA00207"
"356","NEK10"
"357","NEK11"
"358","NEK5"
"359","NHLRC4"
"360","NLRP13"
"361","NMBR"
"362","NME5"
"363","NODAL"
"364","NPHP1"
"365","NUCB2"
"366","NWD1"
"367","ODF3"
"368","OR52J3"
"369","OR7E37P"
"370","OR8K3"
"371","OSCP1"
"372","OSTBETA"
"373","OXTR"
"374","PACRG"
"375","PCDHB2"
"376","PCSK6"
"377","PDE6A"
"378","PGPEP1L"
"379","PIH1D2"
"380","PIP"
"381","PKD1L1"
"382","PLUNC"
"383","POU4F3"
"384","PPIL6"
"385","PRB1"
"386","PRB2"
"387","PRB3"
"388","PRB4"
"389","PRH2"
"390","PRM2"
"391","PROL1"
"392","PROM1"
"393","PRR4"
"394","PRRT3"
"395","PSCA"
"396","PZP"
"397","RAB36"
"398","RBKS"
"399","RBMY1A1"
"400","RBMY1B"
"401","RBMY1F"
"402","RBMY1J"
"403","REG4"
"404","RFX2"
"405","RGS22"
"406","RIBC1"
"407","RIBC2"
"408","RIMBP3C"
"409","RIMBP3"
"410","RNF148"
"411","RNU6ATAC"
"412","ROPN1L"
"413","RP1"
"414","RPS4Y2"
"415","RSPH10B2"
"416","RSPH1"
"417","RSPH4A"
"418","RSPH9"
"419","RTDR1"
"420","RXFP2"
"421","SAA2"
"422","SAA4"
"423","SCGB1A1"
"424","SCGB2A1"
"425","SEC14L3"
"426","SERPINI2"
"427","SLC13A1"
