"","x"
"477","CASP10"
"478","CASP1"
"479","CASP3"
"480","CASP4"
"481","CASP5"
"482","CASP7"
"483","CASP8"
"484","CASQ1"
"485","CASR"
"486","CASS4"
"487","CATSPER1"
"488","CATSPER2P1"
"489","CBWD5"
"490","CBX6"
"491","CBX7"
"492","CBY1"
"493","CCDC109B"
"494","CCDC115"
"495","CCDC116"
"496","CCDC134"
"497","CCDC144C"
"498","CCDC15"
"499","CCDC28A"
"500","CCDC42"
"501","CCDC50"
"502","CCDC69"
"503","CCL13"
"504","CCL17"
"505","CCL18"
"506","CCL19"
"507","CCL1"
"508","CCL21"
"509","CCL22"
"510","CCL23"
"511","CCL24"
"512","CCL25"
"513","CCL2"
"514","CCL3L1"
"515","CCL3L3"
"516","CCL3"
"517","CCL4L2"
"518","CCL4"
"519","CCL5"
"520","CCL7"
"521","CCL8"
"522","CCNB3"
"523","CCND3"
"524","CCNG1"
"525","CCR1"
"526","CCR2"
"527","CCR3"
"528","CCR4"
"529","CCR5"
"530","CCR6"
"531","CCR7"
"532","CCR8"
"533","CCRL2"
"534","CCT6A"
"535","CD101"
"536","CD109"
"537","CD14"
"538","CD160"
"539","CD163L1"
"540","CD163"
"541","CD180"
"542","CD19"
"543","CD1B"
"544","CD1C"
"545","CD1D"
"546","CD1E"
"547","CD200R1"
"548","CD200"
"549","CD209"
"550","CD226"
"551","CD22"
"552","CD244"
"553","CD247"
"554","CD274"
"555","CD27"
"556","CD28"
"557","CD2"
"558","CD300A"
"559","CD300C"
"560","CD300E"
"561","CD300LB"
"562","CD300LD"
"563","CD300LF"
"564","CD33"
"565","CD37"
"566","CD38"
"567","CD3D"
"568","CD3E"
"569","CD3G"
"570","CD40LG"
"571","CD40"
"572","CD48"
"573","CD4"
"574","CD52"
"575","CD53"
"576","CD5L"
"577","CD5"
"578","CD63"
"579","CD68"
"580","CD69"
"581","CD6"
"582","CD70"
"583","CD72"
"584","CD74"
"585","CD79A"
"586","CD79B"
"587","CD7"
"588","CD80"
"589","CD83"
"590","CD84"
"591","CD86"
"592","CD8A"
"593","CD8B"
"594","CD96"
"595","CD97"
"596","CDADC1"
"597","CDC42SE2"
"598","CDCP1"
"599","CDH12"
"600","CDH1"
"601","CDH24"
"602","CDH8"
"603","CDHR1"
"604","CDK16"
"605","CDK17"
"606","CDK19"
"607","CDK5R1"
"608","CDK5R2"
"609","CDKN2C"
"610","CDON"
"611","CDR2L"
"612","CDS1"
"613","CDYL"
"614","CEACAM21"
"615","CEACAM3"
"616","CEACAM4"
"617","CECR1"
"618","CECR2"
"619","CECR4"
"620","CECR5"
"621","CECR6"
"622","CELF2"
"623","CELSR1"
"624","CELSR2"
"625","CELSR3"
"626","CEP120"
"627","CEP250"
"628","CEP68"
"629","CERKL"
"630","CETP"
"631","CFB"
"632","CFD"
"633","CFHR4"
"634","CFLAR"
"635","CFP"
"636","CGA"
"637","CGB7"
"638","CGGBP1"
"639","CH25H"
"640","CHADL"
"641","CHAT"
"642","CHD6"
"643","CHD7"
"644","CHDH"
"645","CHFR"
"646","CHGB"
"647","CHI3L1"
"648","CHI3L2"
"649","CHIT1"
"650","CHL1"
"651","CHML"
"652","CHMP4C"
"653","CHN2"
"654","CHPT1"
"655","CHRDL1"
"656","CHRM3"
"657","CHRM5"
"658","CHRNB3"
"659","CHST11"
"660","CHST13"
"661","CIITA"
"662","CIR1"
"663","CKB"
"664","CKLF"
"665","CKMT1B"
"666","CLASP1"
"667","CLCA1"
"668","CLCN5"
"669","CLC"
"670","CLDN12"
"671","CLDN5"
"672","CLEC10A"
"673","CLEC12A"
"674","CLEC17A"
"675","CLEC1A"
"676","CLEC1B"
"677","CLEC2D"
"678","CLEC2L"
"679","CLEC3A"
"680","CLEC4A"
"681","CLEC4C"
"682","CLEC4D"
"683","CLEC4E"
"684","CLEC4M"
"685","CLEC5A"
"686","CLEC6A"
"687","CLEC7A"
"688","CLEC9A"
"689","CLECL1"
"690","CLIC2"
"691","CLLU1OS"
"692","CLNK"
"693","CLRN2"
"694","CLTCL1"
"695","CLUAP1"
"696","CMA1"
"697","CMKLR1"
"698","CMTM5"
"699","CMTM7"
"700","CMYA5"
"701","CNGA1"
"702","CNIH2"
"703","CNKSR3"
"704","CNNM2"
"705","CNNM4"
"706","CNOT6L"
"707","CNOT8"
"708","CNO"
"709","CNR2"
"710","CNTN1"
"711","CNTNAP3"
"712","COL29A1"
"713","COL4A4"
"714","COL4A5"
"715","COL4A6"
"716","COLQ"
"717","COMT"
"718","CORO1A"
"719","CORO7"
"720","COTL1"
"721","CPA5"
"722","CPEB2"
"723","CPLX4"
"724","CPM"
"725","CPNE4"
"726","CPNE5"
"727","CPNE9"
"728","CPVL"
"729","CR1L"
"730","CR1"
"731","CR2"
"732","CRBN"
"733","CREB3L3"
"734","CREBL2"
"735","CREG2"
"736","CREM"
"737","CRHR1"
"738","CRIP1"
"739","CRKL"
"740","CRLF2"
"741","CRLS1"
"742","CRTAM"
"743","CRYBA2"
"744","CRYBA4"
"745","CRYBB1"
"746","CRYBG3"
"747","CRYL1"
"748","CSDAP1"
"749","CSDA"
"750","CSF1R"
"751","CSF1"
"752","CSF2RA"
"753","CSF2RB"
"754","CSMD1"
"755","CSNK1E"
"756","CSNK2A1P"
"757","CSNK2A1"
"758","CSPG4PY2"
"759","CSRP2BP"
"760","CSRP2"
"761","CST7"
"762","CST8"
"763","CST9"
"764","CTF1"
"765","CTLA4"
"766","CTNND1"
"767","CTSC"
"768","CTSD"
"769","CTSL1"
"770","CTSL2"
"771","CTSO"
"772","CTSS"
"773","CTSW"
"774","CTSZ"
"775","CTXN3"
"776","CUEDC2"
"777","CUL3"
"778","CUX1"
"779","CX3CL1"
"780","CX3CR1"
"781","CXADR"
"782","CXCL10"
"783","CXCL11"
"784","CXCL12"
"785","CXCL13"
"786","CXCL16"
"787","CXCL9"
"788","CXCR2P1"
"789","CXCR3"
"790","CXCR4"
"791","CXCR5"
"792","CXCR6"
"793","CXorf21"
"794","CXorf38"
"795","CXorf57"
"796","CXorf65"
"797","CYB561D1"
"798","CYB561D2"
"799","CYB5R2"
"800","CYBA"
"801","CYBB"
"802","CYFIP2"
"803","CYLD"
"804","CYMP"
"805","CYP11B2"
"806","CYP1B1"
"807","CYP27A1"
"808","CYP27B1"
"809","CYP2A6"
"810","CYP2A7"
"811","CYP46A1"
"812","CYP4F2"
"813","CYP4V2"
"814","CYP51A1"
"815","CYSLTR1"
"816","CYSLTR2"
"817","CYTH4"
"818","CYTIP"
"819","CYTSA"
"820","D4S234E"
"821","DAPK1"
"822","DAPK2"
"823","DAPP1"
"824","DAZL"
"825","DBC1"
"826","DBH"
"827","DCAF8L2"
"828","DCTD"
"829","DDO"
"830","DDR1"
"831","DDTL"
"832","DDT"
"833","DDX25"
"834","DDX27"
"835","DDX43"
"836","DEC1"
"837","DEFB119"
"838","DENND1C"
"839","DENND2D"
"840","DENND3"
"841","DENND4C"
"842","DEPDC5"
"843","DERL1"
"844","DERL3"
"845","DET1"
"846","DGCR11"
"847","DGCR14"
"848","DGCR2"
"849","DGCR5"
"850","DGCR6L"
"851","DGCR6"
"852","DGKH"
"853","DGKI"
"854","DHCR24"
"855","DHDH"
"856","DHH"
"857","DHRS7C"
"858","DIRC3"
"859","DIS3L2"
"860","DIS3"
"861","DISC2"
"862","DKFZp434J0226"
"863","DKFZp686O24166"
"864","DLGAP3"
"865","DLK2"
"866","DLL1"
"867","DLX1"
"868","DLX2"
"869","DMGDH"
"870","DMRTA2"
"871","DMXL2"
"872","DNAH11"
"873","DNAH8"
"874","DNAJB9"
"875","DNAJC15"
"876","DNAJC1"
"877","DNAJC28"
"878","DNAJC30"
"879","DNAJC5B"
"880","DNAL4"
"881","DNASE1"
"882","DNASE2B"
"883","DNMBP"
"884","DOCK10"
"885","DOCK11"
"886","DOCK2"
"887","DOCK4"
"888","DOCK8"
"889","DOK1"
"890","DOK2"
"891","DOK3"
"892","DPEP1"
"893","DPEP2"
"894","DPF1"
"895","DPF3"
"896","DPH3B"
"897","DPP3"
"898","DPPA5"
"899","DPY19L4"
"900","DPYD"
"901","DQX1"
"902","DRAM1"
"903","DRD2"
"904","DSCR3"
"905","DSP"
"906","DST"
"907","DTNB"
"908","DUPD1"
"909","DUSP13"
"910","DUSP19"
"911","DUSP26"
"912","DUSP2"
"913","DUSP4"
"914","DUSP8"
"915","DUSP9"
"916","DUXA"
"917","DYNC1I2"
"918","DYNC2H1"
"919","DYNLL1"
"920","DYNLRB1"
"921","DYNLT1"
"922","DZIP1"
"923","E2F5"
"924","EAF2"
"925","EARS2"
"926","EBI3"
"927","EDAR"
"928","EDA"
"929","EDEM2"
"930","EEA1"
"931","EFCAB3"
"932","EFNA1"
"933","EFNA2"
"934","EFNA3"
"935","EFNA4"
"936","EFS"
"937","EGFR"
"938","EGR4"
"939","EHBP1"
"940","EIF3C"
"941","EIF3D"
"942","EIF3L"
"943","EIF4E3"
"944","EIF4ENIF1"
"945","EIF4G1"
"946","EIF4H"
"947","EIF5B"
"948","EIF6"
"949","ELAVL4"
"950","ELF1"
"951","ELMO1"
"952","ELOVL4"
"953","ELP2P"
"954","ELSPBP1"
"955","EMB"
"956","EMILIN2"
"957","EMILIN3"
"958","EML5"
"959","EML6"
"960","EMR1"
"961","EMR2"
"962","EMR4P"
"963","ENDOD1"
"964","ENO2"
"965","ENPP2"
"966","ENPP4"
"967","ENPP7"
"968","ENTPD1"
"969","ENTPD2"
"970","EOMES"
"971","EP300"
"972","EPB41L2"
"973","EPB41L3"
"974","EPGN"
"975","EPHA4"
"976","EPHB3"
"977","EPHX4"
"978","EPN2"
"979","EPN3"
"980","EPS15"
"981","EPSTI1"
"982","ERAP1"
"983","ERAP2"
"984","ERBB2"
"985","ERCC6"
"986","ESF1"
"987","ESPNL"
"988","ETS1"
"989","ETV7"
"990","EVI2A"
"991","EVI2B"
"992","EVL"
"993","EXOC6B"
"994","EXT1"
"995","EYA1"
"996","EYS"
"997","F13A1"
"998","F2RL1"
"999","F5"
"1000","FABP2"
"1001","FABP3"
"1002","FABP5L3"
"1003","FADD"
"1004","FAHD1"
"1005","FAIM2"
"1006","FAIM3"
"1007","FAM105A"
"1008","FAM107B"
"1009","FAM108C1"
"1010","FAM10A4"
"1011","FAM110C"
"1012","FAM111A"
"1013","FAM113B"
"1014","FAM114A2"
"1015","FAM127A"
"1016","FAM127B"
"1017","FAM127C"
"1018","FAM129A"
"1019","FAM129C"
"1020","FAM13B"
"1021","FAM150B"
"1022","FAM155B"
"1023","FAM159A"
"1024","FAM160A1"
"1025","FAM160B1"
"1026","FAM168B"
"1027","FAM171A2"
"1028","FAM172A"
"1029","FAM177B"
"1030","FAM180B"
"1031","FAM181B"
"1032","FAM184B"
"1033","FAM18A"
"1034","FAM20A"
"1035","FAM21B"
"1036","FAM21C"
"1037","FAM23A"
"1038","FAM25B"
"1039","FAM26F"
"1040","FAM35A"
"1041","FAM3A"
"1042","FAM3C"
"1043","FAM41C"
"1044","FAM46C"
"1045","FAM46D"
"1046","FAM48B1"
"1047","FAM48B2"
"1048","FAM49A"
"1049","FAM49B"
"1050","FAM55D"
"1051","FAM57A"
"1052","FAM59A"
"1053","FAM65B"
"1054","FAM66A"
"1055","FAM69C"
"1056","FAM71B"
"1057","FAM78A"
"1058","FAM7A3"
"1059","FAM82A2"
"1060","FAM83B"
"1061","FAM83F"
"1062","FAM83G"
"1063","FAM83H"
"1064","FAM84A"
"1065","FAM86A"
"1066","FAM90A1"
"1067","FAM91A1"
"1068","FAM9A"
"1069","FANCE"
"1070","FAR2"
"1071","FARP2"
"1072","FASLG"
"1073","FAS"
"1074","FAT2"
"1075","FATE1"
"1076","FBLL1"
"1077","FBP1"
"1078","FBXL17"
"1079","FBXL22"
"1080","FBXL4"
"1081","FBXO6"
"1082","FBXO7"
"1083","FCAMR"
"1084","FCAR"
"1085","FCER1G"
"1086","FCER2"
"1087","FCGR1A"
"1088","FCGR1B"
"1089","FCGR1C"
"1090","FCGR2A"
"1091","FCGR2B"
"1092","FCGR2C"
"1093","FCGR3A"
"1094","FCGR3B"
"1095","FCGRT"
"1096","FCHO1"
"1097","FCHO2"
"1098","FCHSD2"
"1099","FCN1"
"1100","FCRL1"
"1101","FCRL2"
"1102","FCRL3"
"1103","FCRL4"
"1104","FCRL5"
"1105","FCRL6"
"1106","FCRLA"
"1107","FCRLB"
"1108","FER1L6"
"1109","FERMT1"
"1110","FERMT3"
"1111","FER"
"1112","FES"
"1113","FFAR3"
"1114","FGD2"
"1115","FGD3"
"1116","FGF11"
"1117","FGFR3"
"1118","FGL2"
"1119","FGR"
"1120","FHDC1"
"1121","FICD"
"1122","FIGLA"
"1123","FJX1"
"1124","FKBP11"
"1125","FKBP15"
"1126","FKBP1B"
"1127","FKBP5"
"1128","FKBP9L"
"1129","FLG"
"1130","FLI1"
"1131","FLJ13224"
"1132","FLJ23867"
"1133","FLJ30679"
"1134","FLJ34503"
"1135","FLJ37453"
"1136","FLJ37543"
"1137","FLJ39582"
"1138","FLJ39653"
"1139","FLJ40330"
"1140","FLJ42393"
"1141","FLJ90757"
"1142","FLRT1"
"1143","FLT3LG"
"1144","FLT3"
"1145","FLVCR2"
"1146","FMNL1"
"1147","FNBP1"
"1148","FNDC3A"
"1149","FNDC5"
"1150","FOLH1B"
"1151","FOLR2"
"1152","FOSL1"
"1153","FOXD1"
"1154","FOXO3B"
"1155","FOXP3"
"1156","FOXR1"
"1157","FOXRED2"
"1158","FPR1"
"1159","FPR2"
"1160","FPR3"
"1161","FRAS1"
"1162","FRG1"
"1163","FRG2C"
"1164","FRK"
"1165","FRMD3"
"1166","FRMD4A"
"1167","FRMPD4"
"1168","FRRS1"
"1169","FRZB"
"1170","FTL"
"1171","FUCA1"
"1172","FUCA2"
"1173","FUT1"
"1174","FUT7"
"1175","FXYD2"
"1176","FXYD7"
"1177","FYB"
"1178","FYN"
"1179","FZD6"
"1180","G6PC2"
"1181","GAB3"
"1182","GABARAPL2"
"1183","GABRA3"
"1184","GABRB3"
"1185","GABRQ"
"1186","GABRR3"
"1187","GADD45G"
"1188","GAL3ST1"
"1189","GAL3ST3"
"1190","GALM"
"1191","GALNT11"
"1192","GALNT3"
"1193","GALNT7"
"1194","GANAB"
"1195","GAN"
"1196","GAPT"
"1197","GAR1"
"1198","GAS2L1"
"1199","GATSL1"
"1200","GBGT1"
"1201","GBP1"
"1202","GBP2"
"1203","GBP3"
"1204","GBP4"
"1205","GBP5"
"1206","GBP7"
"1207","GBX2"
"1208","GCAT"
"1209","GCA"
"1210","GCH1"
"1211","GDAP1"
"1212","GDF11"
"1213","GDF1"
"1214","GFI1"
"1215","GFOD1"
"1216","GFPT1"
"1217","GFRA2"
"1218","GFRA4"
"1219","GFRAL"
"1220","GGA2"
"1221","GGN"
"1222","GGT7"
"1223","GGT8P"
"1224","GGTA1"
"1225","GH1"
"1226","GH2"
"1227","GHDC"
"1228","GHRHR"
"1229","GHRL"
"1230","GHSR"
"1231","GIMAP1"
"1232","GIMAP2"
"1233","GIMAP4"
"1234","GIMAP5"
"1235","GIMAP6"
"1236","GIMAP7"
"1237","GIMAP8"
"1238","GIT2"
"1239","GJA9"
"1240","GJB5"
"1241","GK"
"1242","GLCCI1"
"1243","GLIPR2"
"1244","GLRX"
"1245","GLT1D1"
"1246","GLTPD2"
"1247","GLUL"
"1248","GLYCTK"
"1249","GM2A"
"1250","GMEB2"
"1251","GMFG"
"1252","GMIP"
"1253","GML"
"1254","GMPPB"
"1255","GMPR"
