"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","nuclear envelope reassembly","GO:0031468","0.022350298540957547","1.6507166714660688","18","44","3","17816","CHMP7,PPP2R2A,REEP4"
"CORUM","RAF1-PPP2-PIN1 complex","CORUM:5211","0.04973828516353786","1.3033091920626865","5","13","2","3635","PPP2CB,PPP2R2A"
